candidate_id,resolved_openml_id,source_pools,source_dataset_ids,dataset_name,retrieval_timestamp_utc,objective_eligible,semantic_eligible,duplicate_status,first_exclusion_reason,final_decision,openml_version,target_name,description_excerpt,class_labels,minority_label,majority_label,n_rows,n_source_features,n_numeric,n_categorical,n_continuous,n_encoded_features,missing_indicator_count,n_minority,n_majority,minority_prevalence,treatment_intensity_r,missing_fraction,max_balanced_train_size,raw_checksum,objective_checks_json,dtype_disagreement,check_binary,check_rows_in_range,check_has_continuous,check_prevalence_ge_0_02,check_prevalence_le_upper,check_minority_count_ge_250,check_missing_lt_10pct,check_encoded_features_le_100,check_tabpfn_envelope_balanced_train_le_10000,check_treatment_intensity_r_ge_0_5,review_status,semantic_decision,semantic_decision_reason,pipeline_determinism_candidate,suspected_issue
openml:45562,45562,climb,climb:45562,seismic-bumps,2026-08-31T21:41:30.742275+00:00,False,False,none,"objective_fail:has_continuous,minority_count_ge_250",EXCLUDE,3,class,"========================================================================================================
Seismic bumps dataset
========================================================================================================
The data describe the problem of high energy (higher than 10^4 J) seismic bumps forecasting in a coal
mine. Data come from two of longwalls located in a Polish coal mine.

--------------------------------------------------------------------------------------------------------
Citation request
--------------------------------------------------------------------------------------------------------
Sikora M., Wrobel L.: Application of rule induction algorithms for analysis of data collected by seismic
hazard monitoring systems in coal mines. Archives of Mining Scie",0|1,1,0,2584.0,18.0,14.0,4.0,0.0,18.0,0.0,170.0,2414.0,0.0657894736842105,13.2,0.0,2414.0,8440496cf28a650b81412ae4a74a1a96cef12a453d04f66e6a180dd91f521779,"{""binary"": true, ""rows_in_range"": true, ""has_continuous"": false, ""prevalence_ge_0_02"": true, ""prevalence_le_upper"": true, ""minority_count_ge_250"": false, ""missing_lt_10pct"": true, ""encoded_features_le_100"": true, ""tabpfn_envelope_balanced_train_le_10000"": true, ""treatment_intensity_r_ge_0_5"": true}",False,True,True,False,True,True,False,True,True,True,True,,,,,
openml:45717,45717,climb,climb:45717,bwin_amlb,2026-08-31T21:41:30.772235+00:00,False,False,none,objective_fail:minority_count_ge_250,EXCLUDE,1,DV,"This analytic dataset contains actual betting behavior virtual live action betting for each participant aggregated over one month period from the date the account was opened. Also, it contains live action betting for each participant aggregated over the twenty-four-month study period from February 1, 2005 through February 28, 2007 or until the account was closed.",0|1,1,0,530.0,13.0,11.0,2.0,6.0,13.0,0.0,176.0,354.0,0.3320754716981132,1.0113636363636365,0.0,354.0,8e7395205b6a7da67b3c7da0b75fc09d7174fae03cd73606cd3095fe6440a2d4,"{""binary"": true, ""rows_in_range"": true, ""has_continuous"": true, ""prevalence_ge_0_02"": true, ""prevalence_le_upper"": true, ""minority_count_ge_250"": false, ""missing_lt_10pct"": true, ""encoded_features_le_100"": true, ""tabpfn_envelope_balanced_train_le_10000"": true, ""treatment_intensity_r_ge_0_5"": true}",False,True,True,True,True,True,False,True,True,True,True,,,,,
openml:46281,46281,climb,climb:46281,insurance_company,2026-08-31T21:41:30.790839+00:00,False,False,none,objective_fail:has_continuous,EXCLUDE,1,target,"From original source:
-----

Additional Information

Information about customers consists of 86 variables and includes product usage data and socio-demographic data derived from zip area codes. The data was supplied by the Dutch data mining company Sentient Machine Research and is based on a real world business problem. The training set contains over 5000 descriptions of customers, including the information of whether or not they have a caravan insurance policy. A test set contains 4000 customers of whom only the organisers know if they have a caravan insurance policy. 

The data dictionary (http://kdd.ics.uci.edu/databases/tic/dictionary.txt) describes the variables used and their values. 

Note: All the variables starting with M are zipcode variables. They give information on the distrib",0|1,1,0,9822.0,85.0,23.0,62.0,0.0,85.0,0.0,586.0,9236.0,0.0596619833027896,14.761092150170647,0.0,9236.0,ee9e5fe1960f2ddbe9bb9e2b9b3493e2937ed16aaf01c13ff081bc8c19aa7cbf,"{""binary"": true, ""rows_in_range"": true, ""has_continuous"": false, ""prevalence_ge_0_02"": true, ""prevalence_le_upper"": true, ""minority_count_ge_250"": true, ""missing_lt_10pct"": true, ""encoded_features_le_100"": true, ""tabpfn_envelope_balanced_train_le_10000"": true, ""treatment_intensity_r_ge_0_5"": true}",False,True,True,False,True,True,True,True,True,True,True,,,,,
openml:46362,46362,climb,climb:46362,Customer_Churn_Classification,2026-08-31T21:41:30.883733+00:00,False,False,none,prefilter_rows_out_of_range:175028.0,EXCLUDE,1,exited,This dataset contains customer data for a classification task to predict churn based on behavioral and demographic features. The target variable 'exited' indicates whether a customer has churned (1) or not (0).,,,,175028.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openml:46503,46503,climb,climb:46503,Credit_Approval_Classification,2026-08-31T21:41:30.884614+00:00,False,False,none,objective_fail:has_continuous,EXCLUDE,4,class,"A dataset for binary classification of credit approval status. Features include customer demographics, financial attributes, and credit history. The target variable class indicates whether the credit is good or bad.",0|1,0,1,1000.0,50.0,50.0,0.0,0.0,50.0,0.0,300.0,700.0,0.3,1.3333333333333337,0.0,700.0,7072048e355f72b85cb7f97d67742175efe77855716a2945e8c67e58ce08dec5,"{""binary"": true, ""rows_in_range"": true, ""has_continuous"": false, ""prevalence_ge_0_02"": true, ""prevalence_le_upper"": true, ""minority_count_ge_250"": true, ""missing_lt_10pct"": true, ""encoded_features_le_100"": true, ""tabpfn_envelope_balanced_train_le_10000"": true, ""treatment_intensity_r_ge_0_5"": true}",False,True,True,False,True,True,True,True,True,True,True,,,,,
openml:46904,46904,tabarena_v0.1,tabarena_v0.1:46904,airfoil_self_noise,2026-08-31T21:41:30.913241+00:00,False,False,none,prefilter_not_binary:0.0,EXCLUDE,9,scaled-sound-pressure,"This dataset was curated for [TabArena](https://tabarena.ai/) by the TabArena team
as part of the [TabArena Tabular ML IID Study](https://tabarena.ai/data-tabular-ml-iid-study).
For more details on the study, see our [paper](https://tabarena.ai/paper-tabular-ml-iid-study).

**Dataset Focus**: This dataset shall be used for evaluating predictive machine
learning models for independent and identically distributed tabular data. The
intended task is regression.

---
#### Dataset Metadata
- **Licence:** CC BY 4.0
- **Original Data Source:** https://doi.org/10.24432/C5VW2C
- **Reference (please cite)**: Brooks, Thomas F., D. Stuart Pope, and Michael A. Marcolini. Airfoil self-noise and prediction. No. L-16528. 1989. https://ntrs.nasa.gov/citations/19890016302
- **Dataset Year:** 2014
- **Dataset",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openml:46905,46905,tabarena_v0.1,tabarena_v0.1:46905,Amazon_employee_access,2026-08-31T21:41:30.914100+00:00,False,False,none,prefilter_rows_out_of_range:32769.0,EXCLUDE,3,ResourceApproved,"This dataset was curated for [TabArena](https://tabarena.ai/) by the TabArena team
as part of the [TabArena Tabular ML IID Study](https://tabarena.ai/data-tabular-ml-iid-study).
For more details on the study, see our [paper](https://tabarena.ai/paper-tabular-ml-iid-study).

**Dataset Focus**: This dataset shall be used for evaluating predictive machine
learning models for independent and identically distributed tabular data. The
intended task is classification.

---
#### Dataset Metadata
- **Licence:** Public Domain
- **Original Data Source:** https://www.kaggle.com/c/amazon-employee-access-challenge
- **Reference (please cite)**: Ben Hamner, kenmonta, and Will Cukierski. Amazon.com - Employee Access Challenge. https://kaggle.com/competitions/amazon-employee-access-challenge, 2013. Kaggle.",,,,32769.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openml:46906,46906,tabarena_v0.1,tabarena_v0.1:46906,anneal,2026-08-31T21:41:30.914997+00:00,False,False,none,prefilter_not_binary:5.0,EXCLUDE,18,classes,"This dataset was curated for [TabArena](https://tabarena.ai/) by the TabArena team
as part of the [TabArena Tabular ML IID Study](https://tabarena.ai/data-tabular-ml-iid-study).
For more details on the study, see our [paper](https://tabarena.ai/paper-tabular-ml-iid-study).

**Dataset Focus**: This dataset shall be used for evaluating predictive machine
learning models for independent and identically distributed tabular data. The
intended task is classification.

---
#### Dataset Metadata
- **Licence:** CC BY 4.0
- **Original Data Source:** https://doi.org/10.24432/C5RW2F
- **Reference (please cite)**: 'Annealing.' UCI Machine Learning Repository,  https://doi.org/10.24432/C5RW2F.
- **Dataset Year:** 1990
- **Dataset Description:** see the reference and the original data source for details.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openml:46907,46907,tabarena_v0.1,tabarena_v0.1:46907,Another-Dataset-on-used-Fiat-500,2026-08-31T21:41:30.915758+00:00,False,False,none,prefilter_not_binary:0.0,EXCLUDE,1,price,"This dataset was curated for [TabArena](https://tabarena.ai/) by the TabArena team
as part of the [TabArena Tabular ML IID Study](https://tabarena.ai/data-tabular-ml-iid-study).
For more details on the study, see our [paper](https://tabarena.ai/paper-tabular-ml-iid-study).

**Dataset Focus**: This dataset shall be used for evaluating predictive machine
learning models for independent and identically distributed tabular data. The
intended task is regression.

---
#### Dataset Metadata
- **Licence:** CC0: Public Domain
- **Original Data Source:** https://www.kaggle.com/datasets/paolocons/another-fiat-500-dataset-1538-rows
- **Reference (please cite)**: Kaggle User Paolocons. 'Another Dataset on Used Fiat 500 (1538 Rows).' 2020. Kaggle, https://www.kaggle.com/datasets/paolocons/another-fiat-5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openml:46908,46908,tabarena_v0.1,tabarena_v0.1:46908,APSFailure,2026-08-31T21:41:30.916512+00:00,False,False,none,prefilter_rows_out_of_range:76000.0,EXCLUDE,2,AirPressureSystemFailure,"This dataset was curated for [TabArena](https://tabarena.ai/) by the TabArena team
as part of the [TabArena Tabular ML IID Study](https://tabarena.ai/data-tabular-ml-iid-study).
For more details on the study, see our [paper](https://tabarena.ai/paper-tabular-ml-iid-study).

**Dataset Focus**: This dataset shall be used for evaluating predictive machine
learning models for independent and identically distributed tabular data. The
intended task is classification.

---
#### Dataset Metadata
- **Licence:** CC BY 4.0
- **Original Data Source:** https://doi.org/10.24432/C5V60Q
- **Reference (please cite)**: IDA2016Challenge [Dataset]. (2016). UCI Machine Learning Repository. https://doi.org/10.24432/C5V60Q.
- **Dataset Year:** 2016
- **Dataset Description:** see the reference and the original da",,,,76000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openml:46910,46910,tabarena_v0.1,tabarena_v0.1:46910,bank-marketing,2026-08-31T21:41:30.917254+00:00,False,False,none,prefilter_rows_out_of_range:45211.0,EXCLUDE,10,SubscribeTermDeposit,"This dataset was curated for [TabArena](https://tabarena.ai/) by the TabArena team
as part of the [TabArena Tabular ML IID Study](https://tabarena.ai/data-tabular-ml-iid-study).
For more details on the study, see our [paper](https://tabarena.ai/paper-tabular-ml-iid-study).

**Dataset Focus**: This dataset shall be used for evaluating predictive machine
learning models for independent and identically distributed tabular data. The
intended task is classification.

---
#### Dataset Metadata
- **Licence:** CC BY 4.0
- **Original Data Source:** https://doi.org/10.24432/C5K306
- **Reference (please cite)**: Moro, Sergio, Paulo Cortez, and Paulo Rita. 'A data-driven approach to predict the success of bank telemarketing.' Decision Support Systems 62 (2014): 22-31. https://doi.org/10.1016/j.dss.201",,,,45211.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openml:46911,46911,tabarena_v0.1,tabarena_v0.1:46911,Bank_Customer_Churn,2026-08-31T21:41:30.917997+00:00,True,True,none,,KEEP,1,churn,"This dataset was curated for [TabArena](https://tabarena.ai/) by the TabArena team
as part of the [TabArena Tabular ML IID Study](https://tabarena.ai/data-tabular-ml-iid-study).
For more details on the study, see our [paper](https://tabarena.ai/paper-tabular-ml-iid-study).

**Dataset Focus**: This dataset shall be used for evaluating predictive machine
learning models for independent and identically distributed tabular data. The
intended task is classification.

---
#### Dataset Metadata
- **Licence:** Public
- **Original Data Source:** https://www.kaggle.com/datasets/gauravtopre/bank-customer-churn-dataset
- **Reference (please cite)**: Topre, Gaurav. 'Bank Customer Churn Dataset.' Kaggle, 2022, https://www.kaggle.com/datasets/gauravtopre/bank-customer-churn-dataset.
- **Dataset Year:** 2",No|Yes,Yes,No,10000.0,10.0,6.0,4.0,2.0,10.0,0.0,2037.0,7963.0,0.2037,2.909180166912126,0.0,7964.0,85d34457ab9a4dc995e993f4349c502818d23ae27e9d140cea45493b011bc568,"{""binary"": true, ""rows_in_range"": true, ""has_continuous"": true, ""prevalence_ge_0_02"": true, ""prevalence_le_upper"": true, ""minority_count_ge_250"": true, ""missing_lt_10pct"": true, ""encoded_features_le_100"": true, ""tabpfn_envelope_balanced_train_le_10000"": true, ""treatment_intensity_r_ge_0_5"": true}",False,True,True,True,True,True,True,True,True,True,True,PROPOSED_KEEP_METADATA_CLEAR,KEEP,tabarena_v0.1_curated_iid_no_semantic_keyword_hits,,
openml:46912,46912,tabarena_v0.1,tabarena_v0.1:46912,Bioresponse,2026-08-31T21:41:30.978115+00:00,False,False,none,"objective_fail:prevalence_le_upper,encoded_features_le_100,treatment_intensity_r_ge_0_5",EXCLUDE,4,MoleculeElicitsResponse,"This dataset was curated for [TabArena](https://tabarena.ai/) by the TabArena team
as part of the [TabArena Tabular ML IID Study](https://tabarena.ai/data-tabular-ml-iid-study).
For more details on the study, see our [paper](https://tabarena.ai/paper-tabular-ml-iid-study).

**Dataset Focus**: This dataset shall be used for evaluating predictive machine
learning models for independent and identically distributed tabular data. The
intended task is classification.

---
#### Dataset Metadata
- **Licence:** Public Domain
- **Original Data Source:** https://www.kaggle.com/c/bioresponse
- **Reference (please cite)**: Ben Hamner, dcthompson, and Jorg. Predicting a Biological Response. https://kaggle.com/competitions/bioresponse, 2012. Kaggle.
- **Dataset Year:** 2012
- **Dataset Description:** see",No|Yes,No,Yes,3751.0,1776.0,1776.0,0.0,941.0,1776.0,0.0,1717.0,2034.0,0.4577446014396161,0.1846243447874199,0.0,2034.0,c35e2de0b431a88ae3b71e36c17a52d94903e005d38c62b9325095d60f251013,"{""binary"": true, ""rows_in_range"": true, ""has_continuous"": true, ""prevalence_ge_0_02"": true, ""prevalence_le_upper"": false, ""minority_count_ge_250"": true, ""missing_lt_10pct"": true, ""encoded_features_le_100"": false, ""tabpfn_envelope_balanced_train_le_10000"": true, ""treatment_intensity_r_ge_0_5"": false}",False,True,True,True,True,False,True,True,False,True,False,,,,,
